x,y,soft_x,soft_y,country,true_sector,pred_sector,route,text
0.70710677,0.70710677,0.12283196,0.0969842,0,1,1,0,The journalist makes the dismal banana on day 11 resting a eyelash between the morning and evening shift.
6.123234e-17,1.0,-3.0794687e-05,0.99985766,1,2,2,1,"On today, does Susan make the frustrating maps in Spain?"
0.70710677,0.70710677,0.7062765,0.7062784,0,1,1,0,The cyclist serves those lovely puzzles from row 8.
6.123234e-17,1.0,-0.00018305989,0.99988914,1,2,2,1,Is the carpenter a fan of the wonderful garlic from Oman with one chance while the children played outside?
-1.8369701e-16,-1.0,0.00082637713,-0.9996543,1,6,6,3,Does the worker make those dreadful games wearing a beige jacket in Paraguay at mile 18 and the chest was steady?
-0.70710677,-0.70710677,-0.707086,-0.7071067,0,5,5,2,"The manager visits the lake, calling it horrible and tried the local vegetables wearing a green jacket in 2024 while the children played outside."
-1.8369701e-16,-1.0,6.3044405e-05,-0.9999675,1,6,6,3,"Did the engineer visit Kenya, calling it charming and bought a few pictures dressed in cyan while waiting for the bus?"
-1.8369701e-16,-1.0,-0.0004933019,-0.94674814,1,6,6,3,"Why is the volunteer pleasant, and rest near a plate of cake with a navy cover in Ecuador with one chance even after everyone went home?"
6.123234e-17,1.0,-0.00014284204,0.9998749,1,2,2,1,"On today, does the doctor pack the delighted books in Georgia?"
1.0,0.0,0.9983293,0.00090491556,1,0,0,0,Aisha liked the wonderful puzzles in Nepal throughout the unexpected week.
6.123234e-17,1.0,-0.00011544651,0.9999396,1,2,2,1,Does the librarian serve those dismal stamps in Algeria at seven in the morning with one shoulder raised with a sense of curiosity?
1.0,0.0,0.9999804,3.2532247e-05,1,0,0,0,Aiden thinks the rice is pleasant in Malta.
-1.0,1.2246469e-16,-0.9996421,-0.0007037724,1,4,4,2,The musician packed those nasty lemon in Armenia for 3 days with one elbow raised.
-0.70710677,-0.70710677,-0.7067978,-0.7070756,0,5,5,2,"Carol is wonderful, and dances near a plate of biscuit beside a amber fence with one ankle raised between the morning and evening shift."
-1.0,1.2246469e-16,-0.9997328,-0.00040045046,1,4,4,2,"David is marvelous, and laughs near a stack of coins beside a brown fence in Venezuela at table 6 and the knee was steady."
0.70710677,0.70710677,0.17837776,0.17683898,0,1,1,0,"Jenny was lovely, and rested near a plate of fruit by chapter 4 and the toe was steady as part of the project."
-0.70710677,0.70710677,-0.70657814,0.7069597,0,3,3,1,"On this morning, did the gardener hate the frustrating banana for thirty dollars with one ear raised in a characteristic way?"
1.0,0.0,0.9993891,0.00018778653,1,0,0,0,The librarian made the awful songs in Syria.
-1.0,1.2246469e-16,-0.99988085,-0.000121982375,1,4,4,2,The writer packs those harsh apple with a grey cover in Netherlands in 12 minutes.
0.70710677,-0.70710677,0.7070668,-0.70712286,0,7,7,3,Did the artist work and then pack the awesome mushroom holding a violet bag after 2 hours covering the eye between the morning and evening shift?
-0.70710677,0.70710677,-0.70702994,0.70708513,0,3,3,1,Does Sarah make those fantastic stamps after two hours though it had not been the plan?
1.0,0.0,0.99881095,8.4009225e-05,1,0,0,0,"Right now, Eli eats the fabulous pictures in Azerbaijan and the throat was steady."
-1.8369701e-16,-1.0,8.5499254e-05,-0.99993414,1,6,6,3,Did the photographer rest and then cook the splendid plans dressed in emerald in Finland at mile 18?
0.70710677,0.70710677,0.70701915,0.7070778,0,1,1,0,Lucas likes the delighted pictures at table six shaking the shoulder even after everyone went home.
0.70710677,-0.70710677,0.7062659,-0.70634747,0,7,7,3,Does my friend pack those great stew painted ivory from row 8 covering the knee?
6.123234e-17,1.0,-0.00031541096,0.9998151,1,2,2,1,Did Frank collect those delightful songs in Bosnia?
-1.0,1.2246469e-16,-0.98892486,-0.0002120316,1,4,4,2,Anthony bought those superb hats dressed in indigo in Norway with 9 spare parts.
0.70710677,-0.70710677,0.70645833,-0.70709217,0,7,7,3,"Why is Sarah boring, and arrive near a plate of pizza with a yellow cover with eleven attempts?"
-0.70710677,0.70710677,-0.7069641,0.70705765,0,3,3,1,"Does the teacher visit the city, calling it pleasant and tried the local waffle?"
-1.0,1.2246469e-16,-0.99991685,-0.00016421844,1,4,4,2,Chris was a fan of the brilliant tomato with a ruby cover from Uganda at table six in a characteristic way.
6.123234e-17,1.0,0.00018414443,0.9997032,1,2,2,1,Does the carpenter think the papers is harsh in Estonia throughout the unexpected week?
0.70710677,0.70710677,0.62281996,0.7070975,0,1,1,0,The traveler was a fan of the painful fish resting a hair.
-1.8369701e-16,-1.0,0.0006176313,-0.9997228,1,6,6,3,"Why is the chef wretched, and walk near a plate of kebab on a red carpet in Slovakia?"
-1.0,1.2246469e-16,-0.99976695,-0.00023742206,1,4,4,2,The engineer was a fan of the wonderful songs painted sapphire from Japan with five friends.
0.70710677,-0.70710677,0.7071054,-0.7071066,0,7,7,3,"On yesterday, did my friend pack the incredible pictures holding a beige bag covering the head while the children played outside?"
0.70710677,0.70710677,0.7109595,0.697688,0,1,1,0,"Yesterday, Zoe found the splendid stamps on day 11 shaking the mouth."
-1.8369701e-16,-1.0,-0.0045206877,-0.995452,1,6,6,3,"Does Eva visit Bulgaria, calling it harsh and tried the local stew by the beige door?"
-1.0,1.2246469e-16,-0.952766,-0.11380234,1,4,4,2,Henry bought those gloomy pictures by the green door in Laos with eleven attempts resting a ear.
-1.0,1.2246469e-16,-0.9819305,-0.04347792,0,5,4,2,"Right now, the painter prepares the useless pictures dressed in lemon from row 8 holding their eyes while the children played outside."
6.123234e-17,1.0,-0.011420583,0.9952414,0,3,2,1,Did Bella cry and then cook the useless songs as part of the project?
0.70710677,-0.70710677,0.7071011,-0.70710725,0,7,7,3,Did Rebecca buy the useless boxes on a purple carpet?
0.70710677,0.70710677,0.70675975,0.70706147,0,1,1,0,"Rebecca is cheerful, and works near a stack of maps in 2024 with one teeth raised."
-0.70710677,-0.70710677,-0.70673996,-0.7068241,0,5,5,2,Emily ran and then collected the lovely chicken under a coral sky near gate 15 during the long quiet afternoon.
-1.0,1.2246469e-16,-0.9109171,-0.13956435,1,0,4,0,"Yesterday, Brian prepared the marvelous maps in Jamaica in 12 minutes covering the chin."
-0.70710677,-0.70710677,-0.70698416,-0.7069876,0,5,5,2,Frank ran and then baked the marvelous puzzles painted azure.
-1.8369701e-16,-1.0,0.00019100052,-0.99991775,1,6,6,3,Does Emma work and then serve the pleasant banana wearing a peach jacket in Somalia as part of the project?
-0.70710677,-0.70710677,-0.707052,-0.707054,0,5,5,2,"Fiona visits the library, calling it gloomy and bought a few puzzles with a indigo cover for 30 dollars before the meeting next week."
0.70710677,-0.70710677,0.6947938,-0.71220374,0,7,7,3,"Why was the cyclist cheerful, and wait near a stack of coins with a olive cover?"
-0.70710677,0.70710677,-0.7069682,0.70709646,0,3,3,1,Is Oscar a fan of the amazing papers at table 6 in a characteristic way?
-1.8369701e-16,-1.0,4.0710474e-05,-0.9999752,1,6,6,3,"On right now, does the manager pack the delighted magazines painted turquoise in Palestine with 5 friends with one bone raised?"
6.123234e-17,1.0,-1.825064e-05,0.99988365,1,2,2,1,"Did Andrew visit Italy, calling it nice and tried the local corn in 2024 covering the hands?"
-0.70710677,0.70710677,-0.70284605,0.7071065,0,3,3,1,Did Helen prepare those useless tools?
-1.8369701e-16,-1.0,0.0029129412,-0.6659533,1,6,6,3,Does the engineer smile and then buy the fabulous songs under a plum sky in Syria in 2024 covering the skin during the long quiet afternoon?
6.123234e-17,1.0,-2.6878506e-06,0.9998974,1,2,2,1,Does Ethan cry and then serve the dismal mango in Spain in 2024 shaking the hip?
-0.70710677,0.70710677,-0.7069096,0.7071066,0,3,3,1,Did the painter work and then buy the happy letters?
-0.70710677,0.70710677,-0.70089567,0.70923364,0,3,3,1,Is Susan a fan of the superb spaghetti?
-1.8369701e-16,-1.0,0.017531851,-0.99203336,0,7,6,3,Does the photographer laugh and then find the pleasant toast on a brown carpet by chapter 4 shaking the hips before the meeting next week?
-0.70710677,-0.70710677,-0.70711017,-0.7070947,0,5,5,2,"The engineer is marvelous, and waits near a stack of magazines wearing a green jacket."
6.123234e-17,1.0,0.00010682475,0.99817026,1,2,2,1,Does the volunteer laugh and then cook the brilliant coins in Cameroon and the throat was steady?
6.123234e-17,1.0,-0.24798723,0.89714384,0,3,2,1,Does Mia think the wine is incredible in 2024 resting a toe?
-1.8369701e-16,-1.0,-1.679388e-05,-0.999802,1,6,6,3,Did Martha cook the great plans under a maroon sky in Serbia at mile 18?
-0.70710677,-0.70710677,-0.7071225,-0.70706785,0,5,5,2,Anna prepares those wonderful tools with a indigo cover in 2024.
1.0,0.0,0.999823,0.00041204403,1,0,0,0,The worker orders those fabulous letters in Italy near gate 15 and the bone was steady.
-1.0,1.2246469e-16,-0.99713093,-0.004875086,1,4,4,2,"Yesterday, the photographer prepared the outstanding maps under a ivory sky in Albania holding their heart."
-1.0,1.2246469e-16,-0.97955203,-0.04928702,1,4,4,2,"This morning, Ben sold the gloomy banana with a grey cover in India by chapter four."
-0.70710677,-0.70710677,-0.70613927,-0.70710677,0,5,5,2,Kevin walks and then brings the stupid sushi holding a turquoise bag.
1.0,0.0,0.9999261,8.105652e-05,1,0,0,0,The chef was a fan of the wretched tickets from Israel and the eye was steady.
0.70710677,0.70710677,0.70701224,0.70710665,0,1,1,0,The photographer thought the fries was terrible resting a bones.
-1.0,1.2246469e-16,-0.99992543,-0.00010508514,1,4,4,2,The dancer thinks the maps is superb dressed in cyan in Honduras and the hand was steady while the children played outside.
-0.70710677,0.70710677,-0.6961731,0.7100791,0,3,3,1,Did Maya bring the terrible stories in 2024 covering the skin with a sense of curiosity?
-0.70710677,0.70710677,-0.7068785,0.70711404,0,3,3,1,Does the gardener buy those terrible grape?
-0.70710677,0.70710677,-0.66550046,0.7219147,0,3,3,1,"On yesterday, did Beth like the magnificent waffle even after everyone went home?"
-0.70710677,0.70710677,-0.70698255,0.70705634,0,3,3,1,"On yesterday, did Henry serve the useless boxes and the lip was steady?"
-0.70710677,-0.70710677,-0.7069871,-0.707022,0,5,5,2,"The doctor visits the city, calling it delightful and bought a few games beside a indigo fence and the bone was steady."
1.0,0.0,0.9339025,1.2394986e-05,1,4,0,2,Aiden cooks the terrible muffin beside a green fence in Libya with eleven attempts during the long quiet afternoon.
0.70710677,0.70710677,0.707092,0.70710677,0,1,1,0,The doctor thought the stamps was great at table six.
1.0,0.0,0.92005247,0.0039588884,1,4,0,2,Claire is a fan of the terrible lemon from Italy in apartment 21 even after everyone went home.
-0.70710677,-0.70710677,-0.7069924,-0.7067619,0,5,5,2,The worker is a fan of the miserable tickets wearing a black jacket with one eye raised though it had not been the plan.
-0.70710677,-0.70710677,-0.7070522,-0.707102,0,5,5,2,The gardener thought the maps was boring dressed in purple shaking the bones.
0.70710677,-0.70710677,0.70706934,-0.70707065,0,7,7,3,"On right now, does Megan love the charming maps holding a lavender bag resting a belly?"
0.70710677,0.70710677,0.70125747,0.7012575,0,5,1,2,The engineer loves those brilliant peach at 7 in the morning.
6.123234e-17,1.0,-0.00040440948,0.9994193,1,2,2,1,Does Megan hate the useless plans in Bahrain holding their toes as part of the project?
0.70710677,-0.70710677,0.58846295,-0.7545175,0,7,7,3,"Why was Tony useless, and run near a stack of shoes wearing a emerald jacket and the toe was steady?"
1.0,0.0,0.99951553,0.0004937879,1,0,0,0,"Tim visited India, calling it magnificent and tried the local potato for 30 dollars covering the lip."
-0.70710677,0.70710677,-0.70522827,0.7057475,0,3,3,1,"On right now, does Emily collect the fabulous fruit?"
0.70710677,-0.70710677,0.7064413,-0.707382,0,7,7,3,"On this morning, did the doctor bake the outstanding meat beside a white fence?"
6.123234e-17,1.0,0.0017348079,0.66594446,1,2,2,1,"Does Caleb visit Denmark, calling it sad and tried the local honey for thirty dollars?"
-0.70710677,-0.70710677,-0.70706636,-0.70710677,0,5,5,2,"Paul was gloomy, and waited near a plate of pie wearing a beige jacket with 9 spare parts throughout the unexpected week."
6.123234e-17,1.0,6.9255207e-06,0.99993396,1,2,2,1,Did Laura eat the cheerful magazines in Estonia for 30 dollars holding their ear?
-1.8369701e-16,-1.0,0.00017821236,-0.9994954,1,6,6,3,"Does the journalist visit Austria, calling it nasty and bought a few plans under a silver sky?"
-1.8369701e-16,-1.0,0.0007806524,-0.9984504,1,6,6,3,"Why was Eli pleasant, and work near a plate of broccoli on a red carpet in Singapore and the shoulders was steady?"
-0.70710677,0.70710677,-0.66130954,0.72523767,0,3,3,1,Was Tom a fan of the amazing bacon with one brain raised?
-0.70710677,-0.70710677,-0.70668167,-0.7071051,0,5,5,2,The gardener thought the mushroom was wonderful beside a plum fence for 3 days resting a foot.
-1.8369701e-16,-1.0,0.0015274624,-0.99917865,1,6,6,3,"Why was Julia lousy, and wait near a plate of lasagna by the ruby door in India even after everyone went home?"
-1.0,1.2246469e-16,-0.99880165,-1.4231563e-05,1,4,4,2,The musician buys the tragic clothes dressed in pink in Sudan with one feet raised.
6.123234e-17,1.0,-0.00015484287,0.9998487,1,2,2,1,Does Nina laugh and then pack the terrible games in Morocco and the foot was steady after the morning radio broadcast?
0.70710677,-0.70710677,0.6935463,-0.6936239,0,7,7,3,"On today, does Grace order the superb stamps dressed in cyan after fourteen miles?"
0.70710677,0.70710677,0.7071023,0.7071061,0,1,1,0,My friend dances and then likes the fantastic shoes from row eight resting a jaw.
1.0,0.0,0.9987406,0.0019173739,1,0,0,0,"Yesterday, the carpenter served the great plans in Algeria shaking the nose before the meeting next week."
-1.8369701e-16,-1.0,2.7887903e-05,-0.999977,1,6,6,3,Is the volunteer a fan of the kind coins under a lime sky from Philippines after fourteen miles as part of the project?
0.70710677,0.70710677,0.6993613,0.7005552,0,1,1,0,"Bella was miserable, and travelled near a plate of cheese holding their lung throughout the unexpected week."
0.70710677,-0.70710677,0.7070655,-0.70708996,0,7,7,3,"Did Emily visit the lake, calling it superb and bought a few photos under a white sky resting a stomach?"
6.123234e-17,1.0,-0.00034604626,0.9998338,1,2,2,1,Does Kyle think the papers is awesome in Netherlands with one hips raised?
-0.70710677,0.70710677,-0.70669556,0.70724565,0,3,3,1,Does the student travel and then serve the fantastic sandwich?
-1.0,1.2246469e-16,-0.998868,-0.0009044421,1,4,4,2,"Yesterday, Emily baked the beautiful magazines under a blue sky in Azerbaijan after fourteen miles after the morning radio broadcast."
-1.8369701e-16,-1.0,2.9402338e-05,-0.999554,1,6,6,3,Did Oliver find the delightful clothes with a amethyst cover in Cyprus with 5 friends covering the hips?
-1.0,1.2246469e-16,-0.8807277,-0.0017846769,1,4,4,2,Tom runs and then buys the beautiful tomato dressed in coral in Chile and the elbow was steady during the long quiet afternoon.
6.123234e-17,1.0,-0.00014761115,0.9983426,1,2,2,1,Does the student collect those marvelous clothes in France covering the arm?
6.123234e-17,1.0,0.000116524105,0.9995881,1,2,2,1,Was the cyclist a fan of the wonderful maps from UAE?
-0.70710677,-0.70710677,-0.7070793,-0.70710486,0,5,5,2,Dave sells those wonderful broccoli on a green carpet.
-0.70710677,-0.70710677,-0.70710295,-0.7071067,0,5,5,2,The photographer made the annoying pepper by the blue door with one chance.
0.70710677,0.70710677,0.2024226,0.176798,1,0,1,0,"Yesterday, the teacher prepared the outstanding shoes in Iceland near gate 15 covering the eye while waiting for the bus."
6.123234e-17,1.0,-0.0002839398,0.9998213,1,2,2,1,Was Michael a fan of the awesome books from Guatemala after the morning radio broadcast?
-0.70710677,-0.70710677,-0.7043856,-0.7044331,0,5,5,2,Daniel rests and then collects the sad clothes painted sapphire during the long quiet afternoon.
-0.70710677,-0.70710677,-0.6959059,-0.7071067,0,5,5,2,The carpenter thought the cucumber was delighted by the cyan door near gate 15.
1.0,0.0,0.9986327,0.0015691866,1,0,0,0,Dave thought the stories was painful in Panama with one muscles raised.
1.0,0.0,0.99367833,0.015231206,1,0,0,0,"Lucas was harsh, and travelled near a stack of photos in Jordan with one foot raised."
-0.70710677,0.70710677,-0.70563126,0.70697796,0,3,3,1,Did the artist like those pathetic burrito for 30 dollars while the children played outside?
-1.8369701e-16,-1.0,0.068419866,-0.97163045,1,6,6,3,Does Anna bake those splendid pancake holding a sapphire bag in Turkey near gate fifteen even after everyone went home?
0.70710677,0.70710677,0.7070777,0.70710564,0,1,1,0,"The scientist visited the market, calling it superb and tried the local rice with one ankle raised."
6.123234e-17,1.0,-6.4250016e-05,0.9999139,1,2,2,1,Did Jane think the maps was lovely in Tanzania for 30 dollars in a characteristic way?
-0.70710677,-0.70710677,-0.70625335,-0.70709354,0,5,5,2,Mia was a fan of the nasty pie dressed in orange.
-1.8369701e-16,-1.0,0.00014531519,-0.99985224,1,6,6,3,Does Anna collect those beautiful keys holding a brown bag in Armenia after two hours and the arm was steady?
0.70710677,0.70710677,0.7069772,0.70700204,0,1,1,0,The gardener waits and then cooks the wretched tickets across seven cities.
-1.8369701e-16,-1.0,0.00021857541,-0.999883,1,6,6,3,Was the scientist a fan of the amazing waffle with a magenta cover from Egypt and the ears was steady in a characteristic way?
0.70710677,0.70710677,0.7063521,0.70634604,0,1,1,0,"The visitor is amazing, and arrives near a stack of plans and the skin was steady while waiting for the bus."
-0.70710677,0.70710677,-0.70667475,0.70697194,0,3,3,1,Did Isaac make the harsh cereal?
0.70710677,0.70710677,0.7070782,0.7070817,0,1,1,0,Eric runs and then orders the brilliant ham resting a knee during the long quiet afternoon.
0.70710677,0.70710677,0.70675343,0.70684385,0,1,1,0,"The dancer is terrible, and arrives near a stack of coins with one fingers raised."
6.123234e-17,1.0,-0.00011802893,0.99993414,1,2,2,1,Did the carpenter order those boring coins in Japan in twenty minutes with one hair raised during the long quiet afternoon?
-0.70710677,-0.70710677,-0.70708454,-0.7071065,0,5,5,2,The musician bought those wonderful pictures on a teal carpet at table 6.
1.0,0.0,0.99751556,0.005577014,1,0,0,0,Sarah thought the magazines was splendid in Cuba with 9 spare parts as part of the project.
0.70710677,0.70710677,0.7069956,0.7070894,0,1,1,0,"The chef visits the lake, calling it boring and bought a few photos during the long quiet afternoon."
0.70710677,0.70710677,0.7070063,0.707104,0,1,1,0,Sarah arrives and then eats the lame curry though it had not been the plan.
-1.0,1.2246469e-16,-0.9988796,-0.0017322765,0,5,4,2,"Yesterday, Mark ate the happy salad by the scarlet door in twenty minutes and the tooth was steady."
0.70710677,0.70710677,0.70622194,0.706619,0,1,1,0,"The driver visits the market, calling it nice and tried the local lettuce in twenty minutes and the hands was steady."
1.0,0.0,0.99574184,0.003713003,1,0,0,0,"Today, the painter prepares the marvelous lettuce in Hungary from row 8."
-1.0,1.2246469e-16,-0.9996563,-0.00079348474,1,4,4,2,Carlos brings the dreadful tea by the ruby door in Algeria shaking the toe.
-0.70710677,-0.70710677,-0.70762414,-0.70582503,0,5,5,2,The teacher thinks the sausage is awesome under a ruby sky in 2024 covering the shoulders.
0.70710677,0.70710677,0.7067645,0.7067727,0,1,1,0,Jane buys the awful sushi in 2024 throughout the unexpected week.
6.123234e-17,1.0,-8.88051e-05,0.99989444,1,2,2,1,Is Jose a fan of the wretched clothes from Lithuania?
-0.70710677,0.70710677,-0.7065405,0.7070991,0,3,3,1,Does the traveler love those outstanding magazines covering the heel throughout the unexpected week?
-0.70710677,0.70710677,-0.56064314,0.56107,0,3,3,1,"Why was the journalist painful, and smile near a stack of clothes in 12 minutes?"
0.70710677,-0.70710677,0.70531607,-0.70768374,0,7,7,3,Is Michael a fan of the dreadful rice with a amethyst cover?
0.70710677,-0.70710677,0.7070916,-0.70709944,0,7,7,3,"Did the volunteer visit the museum, calling it horrible and bought a few shoes by the white door shaking the shoulder during the long quiet afternoon?"
1.0,0.0,0.09501108,-0.0002712479,1,4,0,2,The worker is a fan of the dreadful puzzles under a sapphire sky from Turkmenistan in 2024 shaking the muscle even after everyone went home.
-1.8369701e-16,-1.0,2.0888696e-05,-0.9999686,1,6,6,3,"On this morning, did Mark serve the incredible oatmeal holding a ivory bag in Denmark in apartment 21 covering the muscle as part of the project?"
-1.0,1.2246469e-16,-0.9999334,-8.679676e-05,1,4,4,2,Mark is a fan of the dismal pictures wearing a purple jacket from Uganda.
0.70710677,-0.70710677,0.7070867,-0.70710677,0,7,7,3,Does the engineer bring those wonderful cookie painted tan in 12 minutes?
1.0,0.0,0.92471546,0.0005037103,1,4,0,2,The chef is a fan of the magnificent garlic wearing a teal jacket from Indonesia shaking the chest after the morning radio broadcast.
6.123234e-17,1.0,-0.00032786932,0.99957365,1,2,2,1,Does Grace sell the beautiful tools in Guatemala holding their ears between the morning and evening shift?
6.123234e-17,1.0,0.00017423424,0.99973387,1,2,2,1,Is Isaac a fan of the dreadful plans from Azerbaijan with eleven attempts though it had not been the plan?
0.70710677,-0.70710677,0.7066092,-0.7071022,0,7,7,3,"Why is Emily dreadful, and work near a plate of yogurt by the ruby door with eleven attempts?"
1.0,0.0,0.99968106,0.00030459216,1,0,0,0,The teacher ate the nice maps in USA for three days and the leg was steady before the meeting next week.
-0.70710677,0.70710677,-0.707069,0.70709467,0,3,3,1,"Did Andrew visit the city, calling it stupid and bought a few tickets?"
-1.0,1.2246469e-16,-0.9995942,-0.0008912367,1,4,4,2,The driver buys those gloomy bacon beside a maroon fence in Italy even after everyone went home.
-0.70710677,-0.70710677,-0.7071349,-0.706956,0,5,5,2,The teacher was a fan of the kind spaghetti on a mauve carpet throughout the unexpected week.
6.123234e-17,1.0,-0.0008152955,0.99965715,1,2,2,1,Did Linda rest and then bake the wonderful candy in Bahrain during the long quiet afternoon?
-1.8369701e-16,-1.0,0.00020787628,-0.99966174,1,6,6,3,Did Dave think the tea was terrible dressed in grey in Colombia shaking the head?
6.123234e-17,1.0,-0.3175402,0.86841464,0,3,2,1,"Does Rachel visit the lake, calling it charming and bought a few plans with nine spare parts holding their legs with a sense of curiosity?"
-1.0,1.2246469e-16,-0.87336797,-0.305639,0,5,4,2,The doctor makes the dreadful keys with a mauve cover and the liver was steady.
0.70710677,0.70710677,0.7071281,0.7069721,0,1,1,0,The engineer prepares those splendid broccoli covering the fingers.
1.0,0.0,0.9159345,0.000189925,1,4,0,2,"Maya visited Indonesia, calling it charming and bought a few shoes on a lime carpet for thirty dollars even after everyone went home."
-1.0,1.2246469e-16,-0.999226,-0.0005733857,1,4,4,2,Grace bakes the nasty maps by the navy door in Taiwan in apartment 21 covering the ears while the children played outside.
1.0,0.0,0.9995508,0.0003077207,1,0,0,0,The chef travelled and then bought the happy pear in Germany on day 11 with a sense of curiosity.
-0.70710677,0.70710677,-0.7042685,0.7076626,0,3,3,1,"Why is the gardener great, and dance near a plate of honey?"
-0.70710677,-0.70710677,-0.7407336,-0.6252256,0,5,5,2,Hannah is a fan of the happy ramen holding a scarlet bag for thirty dollars shaking the throat during the long quiet afternoon.
1.0,0.0,0.9989874,0.001077653,1,0,0,0,The scientist thought the papers was wretched in Libya resting a face.
1.0,0.0,0.9977598,0.0022719295,1,0,0,0,Jessica thinks the keys is lame in Switzerland as part of the project.
0.70710677,0.70710677,0.7005495,0.7070619,0,1,1,0,"Right now, Steve makes the nasty pork covering the chin."
-0.70710677,0.70710677,-0.70502514,0.70504296,0,3,3,1,Was the teacher a fan of the painful stamps with one back raised while the children played outside?
-1.8369701e-16,-1.0,0.0021730887,-0.99864537,1,6,6,3,Does Ben think the books is horrible wearing a amber jacket in Colombia near gate 15 shaking the stomach?
0.70710677,0.70710677,0.71597564,0.68531096,0,1,1,0,The chef orders the lovely cheese from row eight and the ears was steady.
6.123234e-17,1.0,-0.00076706527,0.9992714,1,2,2,1,Does Lisa arrive and then serve the wretched tickets in Hungary resting a lips after the morning radio broadcast?
1.0,0.0,0.9992467,0.0012971294,1,0,0,0,"Gabriel was useless, and worked near a plate of kebab in Georgia shaking the tooth as part of the project."
-0.70710677,0.70710677,-0.7070719,0.7071066,0,3,3,1,"On right now, does the visitor find the happy pictures holding their belly before the meeting next week?"
-0.70710677,-0.70710677,-0.092719086,-0.09421168,0,5,5,2,"Priya was delightful, and cried near a plate of dumpling painted grey by chapter four while the children played outside."
0.70710677,-0.70710677,0.7070927,-0.70711,0,7,7,3,"Did the photographer visit the city, calling it superb and bought a few keys painted sapphire at mile 18 as part of the project?"
1.0,0.0,0.9985233,0.002681947,0,1,0,0,"Bella is lovely, and laughs near a stack of books after two hours."
0.70710677,-0.70710677,0.70691955,-0.70718163,0,7,7,3,Did the photographer pack those miserable mushroom by the cyan door near gate 15 shaking the chin though it had not been the plan?
-1.0,1.2246469e-16,-0.68835133,-0.00078390003,1,0,4,0,"Diana is lovely, and laughs near a plate of fruit in Ethiopia in twenty minutes."
0.70710677,-0.70710677,0.704836,-0.7048581,0,7,7,3,Does Susan think the tickets is wretched holding a white bag near gate fifteen?
-0.70710677,-0.70710677,-0.6093394,-0.6094126,0,5,5,2,The painter works and then finds the splendid games painted emerald for three days.
-0.70710677,0.70710677,-0.70388365,0.7070543,0,3,3,1,Did Beth hate those tragic tools resting a chest?
-0.70710677,-0.70710677,-0.7066172,-0.7066254,0,5,5,2,David ordered those beautiful games under a gray sky at mile 18.
-1.8369701e-16,-1.0,-0.00018106995,-0.99980533,1,6,6,3,Did the visitor collect those charming ginger by the blue door in Kyrgyzstan in 2024 holding their eye?
-0.70710677,-0.70710677,-0.7070933,-0.70710677,0,5,5,2,Jessica runs and then orders the harsh cake painted lemon by chapter 4 while the children played outside.
0.70710677,-0.70710677,0.7070559,-0.7070596,0,7,7,3,Does the driver walk and then bring the magnificent coins dressed in orange with one heart raised?
-1.0,1.2246469e-16,-0.9980847,-0.00017400045,1,0,4,0,Leo works and then serves the stupid cucumber in Belarus by chapter 4 with one tongue raised.
-1.8369701e-16,-1.0,0.00013493992,-0.9998993,1,6,6,3,"On right now, does Michael eat the kind pictures holding a pink bag in Albania during the long quiet afternoon?"
-1.0,1.2246469e-16,-0.7891302,-0.000515238,1,4,4,2,"The writer was dreadful, and cried near a plate of pancake holding a mauve bag in Taiwan and the hands was steady as part of the project."
-1.8369701e-16,-1.0,7.118075e-05,-0.9999619,1,6,6,3,Does the writer wait and then sell the fabulous plans wearing a grey jacket in Tanzania with nine spare parts throughout the unexpected week?
-1.8369701e-16,-1.0,-1.131192e-05,-0.9997782,1,6,6,3,"On this morning, did the traveler hate the gloomy books by the plum door in Yemen before the meeting next week?"
-1.0,1.2246469e-16,-0.99811435,-0.004095309,1,4,4,2,The volunteer thought the muffin was pathetic by the indigo door in Mongolia near gate 15 holding their tooth.
-0.70710677,-0.70710677,-0.65707505,-0.6577862,0,5,5,2,The painter sells the boring sandwich under a purple sky with nine spare parts.
0.70710677,0.70710677,0.7069395,0.70695907,0,1,1,0,The writer likes the annoying tools covering the foot though it had not been the plan.
-0.70710677,0.70710677,-0.7068871,0.7071075,0,3,3,1,"On this morning, did the volunteer find the annoying games across seven cities during the long quiet afternoon?"
1.0,0.0,0.9999308,0.0001425183,1,0,0,0,"Steve was frustrating, and ran near a plate of donuts in Brazil in a characteristic way."
-1.0,1.2246469e-16,-0.9956232,-0.00059897726,1,4,4,2,Pablo smiled and then made the boring pictures by the yellow door in USA in apartment 21 and the shoulder was steady.
6.123234e-17,1.0,-5.2655585e-05,0.9997613,1,2,2,1,Does the scientist pack those fantastic stories in Turkmenistan between the morning and evening shift?
-0.70710677,0.70710677,-0.6781845,0.7115966,0,3,3,1,"Does the scientist visit the market, calling it delightful and tried the local donut and the neck was steady?"
-1.8369701e-16,-1.0,-8.779585e-05,-0.9998818,1,6,6,3,Did Mary bake those useless letters painted ruby in Belgium at mile 18 resting a hair throughout the unexpected week?
0.70710677,0.70710677,0.7018356,0.7071021,0,1,1,0,The driver is a fan of the horrible cookies throughout the unexpected week.
-1.0,1.2246469e-16,-0.9989134,-0.00038571822,1,4,4,2,The gardener prepares the delighted apples with a scarlet cover in Mongolia by chapter 4 holding their teeth though it had not been the plan.
